"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Squalus bassi",TRUE,1475,442.5,447,0,0.3,0.303050847457627,0,5
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,5
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,5
"Tetronarce cowleyi",TRUE,1623,486.9,608,0,0.3,0.374614910659273,0,5
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,5
"Triakis megalopterus",TRUE,569,170.7,257,0,0.3,0.451669595782074,0,5
"Sphyrna lewini",FALSE,669,200.7,163,37.7,0.3,0.243647234678625,0.0563527653213752,5
"Acroteriobatus annulatus",FALSE,1242,621,594,27,0.5,0.478260869565217,0.0217391304347826,6
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,6
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,6
"Aetomylaeus bovinus",TRUE,391,195.5,207,0,0.5,0.529411764705882,0,6
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,6
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,6
"Bathytoshia lata",TRUE,933,279.9,425,0,0.3,0.455519828510182,0,6
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,6
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,6
"Carcharhinus amboinensis",TRUE,231,69.3,103,0,0.3,0.445887445887446,0,6
"Carcharhinus brachyurus",TRUE,1230,369,559,0,0.3,0.454471544715447,0,6
"Carcharhinus brevipinna",TRUE,247,74.1,110,0,0.3,0.445344129554656,0,6
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,6
"Carcharhinus limbatus",TRUE,330,99,155,0,0.3,0.46969696969697,0,6
"Carcharhinus obscurus",TRUE,707,353.5,386,0,0.5,0.545968882602546,0,6
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,6
"Carcharias taurus",TRUE,552,276,290,0,0.5,0.52536231884058,0,6
"Centrophorus squamosus",FALSE,515,257.5,232,25.5,0.5,0.450485436893204,0.0495145631067961,6
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,6
"Cruriraja parcomaculata",TRUE,1646,493.8,555,0,0.3,0.337181044957473,0,6
"Dipturus pullopunctatus",TRUE,1780,534,628,0,0.3,0.352808988764045,0,6
"Dipturus stenorhynchus",TRUE,600,180,267,0,0.3,0.445,0,6
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,6
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,6
"Galeorhinus galeus",FALSE,1925,962.5,569,393.5,0.5,0.295584415584416,0.204415584415584,6
"Gymnura natalensis",TRUE,544,163.2,289,0,0.3,0.53125,0,6
"Halaelurus lineatus",TRUE,148,44.4,62,0,0.3,0.418918918918919,0,6
"Halaelurus natalensis",TRUE,649,324.5,336,0,0.5,0.517719568567026,0,6
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,6
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,6
"Haploblepharus pictus",TRUE,332,99.6,147,0,0.3,0.442771084337349,0,6
"Himantura leoparda",TRUE,172,51.6,89,0,0.3,0.517441860465116,0,6
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,6
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,6
"Leucoraja wallacei",FALSE,1610,644,633,11,0.4,0.393167701863354,0.00683229813664596,6
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,6
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,6
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,6
"Mustelus mustelus",FALSE,1503,751.5,674,77.5,0.5,0.448436460412508,0.0515635395874917,6
"Mustelus palumbes",TRUE,1794,538.2,566,0,0.3,0.315496098104794,0,6
"Myliobatis aquila",TRUE,810,405,458,0,0.5,0.565432098765432,0,6
"Narke capensis",TRUE,340,102,210,0,0.3,0.617647058823529,0,6
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,6
"Notorynchus cepedianus",TRUE,712,213.6,395,0,0.3,0.554775280898876,0,6
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,6
"Pateobatis jenkinsii",TRUE,226,67.8,115,0,0.3,0.508849557522124,0,6
"Poroderma africanum",TRUE,570,171,319,0,0.3,0.559649122807018,0,6
"Poroderma pantherinum",TRUE,527,158.1,268,0,0.3,0.50853889943074,0,6
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,6
"Rajella caudaspinosa",TRUE,887,266.1,275,0,0.3,0.310033821871477,0,6
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,6
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,6
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,6
"Rostroraja alba",FALSE,1778,889,594,295,0.5,0.334083239595051,0.165916760404949,6
"Scyliorhinus capensis",TRUE,1540,462,651,0,0.3,0.422727272727273,0,6
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,6
"Sphyrna zygaena",TRUE,666,333,380,0,0.5,0.570570570570571,0,6
"Squalus acanthias",TRUE,2123,636.9,684,0,0.3,0.322185586434291,0,6
"Squalus bassi",TRUE,1475,442.5,447,0,0.3,0.303050847457627,0,6
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,6
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,6
"Tetronarce cowleyi",TRUE,1623,486.9,608,0,0.3,0.374614910659273,0,6
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,6
"Triakis megalopterus",TRUE,569,170.7,257,0,0.3,0.451669595782074,0,6
"Sphyrna lewini",FALSE,669,200.7,163,37.7,0.3,0.243647234678625,0.0563527653213752,6
"Acroteriobatus annulatus",FALSE,1242,621,594,27,0.5,0.478260869565217,0.0217391304347826,7
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,7
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,7
"Aetomylaeus bovinus",TRUE,391,195.5,208,0,0.5,0.531969309462916,0,7
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,7
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,7
"Bathytoshia lata",TRUE,933,279.9,426,0,0.3,0.456591639871383,0,7
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,7
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,7
"Carcharhinus amboinensis",TRUE,231,69.3,103,0,0.3,0.445887445887446,0,7
"Carcharhinus brachyurus",TRUE,1230,369,560,0,0.3,0.455284552845528,0,7
"Carcharhinus brevipinna",TRUE,247,74.1,110,0,0.3,0.445344129554656,0,7
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,7
"Carcharhinus limbatus",TRUE,330,99,155,0,0.3,0.46969696969697,0,7
"Carcharhinus obscurus",TRUE,707,353.5,386,0,0.5,0.545968882602546,0,7
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,7
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,7
"Centrophorus squamosus",FALSE,515,257.5,232,25.5,0.5,0.450485436893204,0.0495145631067961,7
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,7
"Cruriraja parcomaculata",TRUE,1646,493.8,554,0,0.3,0.336573511543135,0,7
"Dipturus pullopunctatus",TRUE,1780,534,629,0,0.3,0.353370786516854,0,7
"Dipturus stenorhynchus",TRUE,600,180,265,0,0.3,0.441666666666667,0,7
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,7
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,7
"Galeorhinus galeus",FALSE,1925,962.5,569,393.5,0.5,0.295584415584416,0.204415584415584,7
"Gymnura natalensis",TRUE,544,163.2,289,0,0.3,0.53125,0,7
"Halaelurus lineatus",TRUE,148,44.4,62,0,0.3,0.418918918918919,0,7
"Halaelurus natalensis",TRUE,649,324.5,336,0,0.5,0.517719568567026,0,7
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,7
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,7
"Haploblepharus pictus",TRUE,332,99.6,147,0,0.3,0.442771084337349,0,7
"Himantura leoparda",TRUE,172,51.6,89,0,0.3,0.517441860465116,0,7
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,7
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,7
"Leucoraja wallacei",FALSE,1610,644,633,11,0.4,0.393167701863354,0.00683229813664596,7
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,7
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,7
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,7
"Mustelus mustelus",FALSE,1503,751.5,674,77.5,0.5,0.448436460412508,0.0515635395874917,7
"Mustelus palumbes",TRUE,1794,538.2,566,0,0.3,0.315496098104794,0,7
"Myliobatis aquila",TRUE,810,405,458,0,0.5,0.565432098765432,0,7
"Narke capensis",TRUE,340,102,210,0,0.3,0.617647058823529,0,7
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,7
"Notorynchus cepedianus",TRUE,712,213.6,398,0,0.3,0.558988764044944,0,7
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,7
"Pateobatis jenkinsii",TRUE,226,67.8,115,0,0.3,0.508849557522124,0,7
"Poroderma africanum",TRUE,570,171,320,0,0.3,0.56140350877193,0,7
"Poroderma pantherinum",TRUE,527,158.1,269,0,0.3,0.510436432637571,0,7
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,7
"Rajella caudaspinosa",TRUE,887,266.1,275,0,0.3,0.310033821871477,0,7
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,7
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,7
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,7
"Rostroraja alba",FALSE,1778,889,594,295,0.5,0.334083239595051,0.165916760404949,7
"Scyliorhinus capensis",TRUE,1540,462,651,0,0.3,0.422727272727273,0,7
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,7
"Sphyrna zygaena",TRUE,666,333,379,0,0.5,0.569069069069069,0,7
"Squalus acanthias",TRUE,2123,636.9,684,0,0.3,0.322185586434291,0,7
"Squalus bassi",TRUE,1475,442.5,448,0,0.3,0.303728813559322,0,7
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,7
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,7
"Tetronarce cowleyi",TRUE,1623,486.9,607,0,0.3,0.37399876771411,0,7
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,7
"Triakis megalopterus",TRUE,569,170.7,258,0,0.3,0.453427065026362,0,7
"Sphyrna lewini",FALSE,669,200.7,163,37.7,0.3,0.243647234678625,0.0563527653213752,7
"Acroteriobatus annulatus",FALSE,1242,621,594,27,0.5,0.478260869565217,0.0217391304347826,8
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,8
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,8
"Aetomylaeus bovinus",TRUE,391,195.5,208,0,0.5,0.531969309462916,0,8
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,8
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,8
"Bathytoshia lata",TRUE,933,279.9,426,0,0.3,0.456591639871383,0,8
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,8
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,8
"Carcharhinus amboinensis",TRUE,231,69.3,103,0,0.3,0.445887445887446,0,8
"Carcharhinus brachyurus",TRUE,1230,369,560,0,0.3,0.455284552845528,0,8
"Carcharhinus brevipinna",TRUE,247,74.1,110,0,0.3,0.445344129554656,0,8
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,8
"Carcharhinus limbatus",TRUE,330,99,155,0,0.3,0.46969696969697,0,8
"Carcharhinus obscurus",TRUE,707,353.5,386,0,0.5,0.545968882602546,0,8
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,8
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,8
"Centrophorus squamosus",FALSE,515,257.5,232,25.5,0.5,0.450485436893204,0.0495145631067961,8
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,8
"Cruriraja parcomaculata",TRUE,1646,493.8,554,0,0.3,0.336573511543135,0,8
"Dipturus pullopunctatus",TRUE,1780,534,629,0,0.3,0.353370786516854,0,8
"Dipturus stenorhynchus",TRUE,600,180,265,0,0.3,0.441666666666667,0,8
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,8
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,8
"Galeorhinus galeus",FALSE,1925,962.5,569,393.5,0.5,0.295584415584416,0.204415584415584,8
"Gymnura natalensis",TRUE,544,163.2,289,0,0.3,0.53125,0,8
"Halaelurus lineatus",TRUE,148,44.4,62,0,0.3,0.418918918918919,0,8
"Halaelurus natalensis",TRUE,649,324.5,336,0,0.5,0.517719568567026,0,8
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,8
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,8
"Haploblepharus pictus",TRUE,332,99.6,147,0,0.3,0.442771084337349,0,8
"Himantura leoparda",TRUE,172,51.6,89,0,0.3,0.517441860465116,0,8
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,8
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,8
"Leucoraja wallacei",FALSE,1610,644,633,11,0.4,0.393167701863354,0.00683229813664596,8
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,8
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,8
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,8
"Mustelus mustelus",FALSE,1503,751.5,674,77.5,0.5,0.448436460412508,0.0515635395874917,8
"Mustelus palumbes",TRUE,1794,538.2,566,0,0.3,0.315496098104794,0,8
"Myliobatis aquila",TRUE,810,405,458,0,0.5,0.565432098765432,0,8
"Narke capensis",TRUE,340,102,210,0,0.3,0.617647058823529,0,8
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,8
"Notorynchus cepedianus",TRUE,712,213.6,398,0,0.3,0.558988764044944,0,8
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,8
"Pateobatis jenkinsii",TRUE,226,67.8,115,0,0.3,0.508849557522124,0,8
"Poroderma africanum",TRUE,570,171,320,0,0.3,0.56140350877193,0,8
"Poroderma pantherinum",TRUE,527,158.1,269,0,0.3,0.510436432637571,0,8
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,8
"Rajella caudaspinosa",TRUE,887,266.1,275,0,0.3,0.310033821871477,0,8
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,8
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,8
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,8
"Rostroraja alba",FALSE,1778,889,594,295,0.5,0.334083239595051,0.165916760404949,8
"Scyliorhinus capensis",TRUE,1540,462,651,0,0.3,0.422727272727273,0,8
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,8
"Sphyrna zygaena",TRUE,666,333,379,0,0.5,0.569069069069069,0,8
"Squalus acanthias",TRUE,2123,636.9,684,0,0.3,0.322185586434291,0,8
"Squalus bassi",TRUE,1475,442.5,448,0,0.3,0.303728813559322,0,8
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,8
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,8
"Tetronarce cowleyi",TRUE,1623,486.9,607,0,0.3,0.37399876771411,0,8
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,8
"Triakis megalopterus",TRUE,569,170.7,258,0,0.3,0.453427065026362,0,8
"Sphyrna lewini",FALSE,669,200.7,163,37.7,0.3,0.243647234678625,0.0563527653213752,8
"Acroteriobatus annulatus",FALSE,1242,621,594,27,0.5,0.478260869565217,0.0217391304347826,9
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,9
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,9
"Aetomylaeus bovinus",TRUE,391,195.5,208,0,0.5,0.531969309462916,0,9
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,9
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,9
"Bathytoshia lata",TRUE,933,279.9,426,0,0.3,0.456591639871383,0,9
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,9
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,9
"Carcharhinus amboinensis",TRUE,231,69.3,103,0,0.3,0.445887445887446,0,9
"Carcharhinus brachyurus",TRUE,1230,369,560,0,0.3,0.455284552845528,0,9
"Carcharhinus brevipinna",TRUE,247,74.1,110,0,0.3,0.445344129554656,0,9
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,9
"Carcharhinus limbatus",TRUE,330,99,155,0,0.3,0.46969696969697,0,9
"Carcharhinus obscurus",TRUE,707,353.5,386,0,0.5,0.545968882602546,0,9
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,9
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,9
"Centrophorus squamosus",FALSE,515,257.5,232,25.5,0.5,0.450485436893204,0.0495145631067961,9
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,9
"Cruriraja parcomaculata",TRUE,1646,493.8,554,0,0.3,0.336573511543135,0,9
"Dipturus pullopunctatus",TRUE,1780,534,629,0,0.3,0.353370786516854,0,9
"Dipturus stenorhynchus",TRUE,600,180,265,0,0.3,0.441666666666667,0,9
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,9
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,9
"Galeorhinus galeus",FALSE,1925,962.5,569,393.5,0.5,0.295584415584416,0.204415584415584,9
"Gymnura natalensis",TRUE,544,163.2,289,0,0.3,0.53125,0,9
"Halaelurus lineatus",TRUE,148,44.4,62,0,0.3,0.418918918918919,0,9
"Halaelurus natalensis",TRUE,649,324.5,336,0,0.5,0.517719568567026,0,9
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,9
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,9
"Haploblepharus pictus",TRUE,332,99.6,147,0,0.3,0.442771084337349,0,9
"Himantura leoparda",TRUE,172,51.6,89,0,0.3,0.517441860465116,0,9
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,9
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,9
"Leucoraja wallacei",FALSE,1610,644,633,11,0.4,0.393167701863354,0.00683229813664596,9
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,9
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,9
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,9
"Mustelus mustelus",FALSE,1503,751.5,674,77.5,0.5,0.448436460412508,0.0515635395874917,9
"Mustelus palumbes",TRUE,1794,538.2,566,0,0.3,0.315496098104794,0,9
"Myliobatis aquila",TRUE,810,405,458,0,0.5,0.565432098765432,0,9
"Narke capensis",TRUE,340,102,211,0,0.3,0.620588235294118,0,9
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,9
"Notorynchus cepedianus",TRUE,712,213.6,398,0,0.3,0.558988764044944,0,9
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,9
"Pateobatis jenkinsii",TRUE,226,67.8,115,0,0.3,0.508849557522124,0,9
"Poroderma africanum",TRUE,570,171,320,0,0.3,0.56140350877193,0,9
"Poroderma pantherinum",TRUE,527,158.1,269,0,0.3,0.510436432637571,0,9
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,9
"Rajella caudaspinosa",TRUE,887,266.1,275,0,0.3,0.310033821871477,0,9
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,9
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,9
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,9
"Rostroraja alba",FALSE,1778,889,594,295,0.5,0.334083239595051,0.165916760404949,9
"Scyliorhinus capensis",TRUE,1540,462,651,0,0.3,0.422727272727273,0,9
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,9
"Sphyrna zygaena",TRUE,666,333,379,0,0.5,0.569069069069069,0,9
"Squalus acanthias",TRUE,2123,636.9,684,0,0.3,0.322185586434291,0,9
"Squalus bassi",TRUE,1475,442.5,448,0,0.3,0.303728813559322,0,9
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,9
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,9
"Tetronarce cowleyi",TRUE,1623,486.9,607,0,0.3,0.37399876771411,0,9
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,9
"Triakis megalopterus",TRUE,569,170.7,258,0,0.3,0.453427065026362,0,9
"Sphyrna lewini",FALSE,669,200.7,163,37.7,0.3,0.243647234678625,0.0563527653213752,9
"Acroteriobatus annulatus",FALSE,1242,621,594,27,0.5,0.478260869565217,0.0217391304347826,10
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,10
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,10
"Aetomylaeus bovinus",TRUE,391,195.5,208,0,0.5,0.531969309462916,0,10
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,10
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,10
"Bathytoshia lata",TRUE,933,279.9,426,0,0.3,0.456591639871383,0,10
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,10
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,10
"Carcharhinus amboinensis",TRUE,231,69.3,103,0,0.3,0.445887445887446,0,10
"Carcharhinus brachyurus",TRUE,1230,369,562,0,0.3,0.456910569105691,0,10
"Carcharhinus brevipinna",TRUE,247,74.1,110,0,0.3,0.445344129554656,0,10
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,10
"Carcharhinus limbatus",TRUE,330,99,155,0,0.3,0.46969696969697,0,10
"Carcharhinus obscurus",TRUE,707,353.5,385,0,0.5,0.544554455445545,0,10
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,10
"Carcharias taurus",TRUE,552,276,291,0,0.5,0.527173913043478,0,10
"Centrophorus squamosus",FALSE,515,257.5,232,25.5,0.5,0.450485436893204,0.0495145631067961,10
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,10
"Cruriraja parcomaculata",TRUE,1646,493.8,553,0,0.3,0.335965978128797,0,10
"Dipturus pullopunctatus",TRUE,1780,534,630,0,0.3,0.353932584269663,0,10
"Dipturus stenorhynchus",TRUE,600,180,263,0,0.3,0.438333333333333,0,10
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,10
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,10
"Galeorhinus galeus",FALSE,1925,962.5,569,393.5,0.5,0.295584415584416,0.204415584415584,10
"Gymnura natalensis",TRUE,544,163.2,289,0,0.3,0.53125,0,10
"Halaelurus lineatus",TRUE,148,44.4,62,0,0.3,0.418918918918919,0,10
"Halaelurus natalensis",TRUE,649,324.5,337,0,0.5,0.519260400616333,0,10
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,10
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,10
"Haploblepharus pictus",TRUE,332,99.6,147,0,0.3,0.442771084337349,0,10
"Himantura leoparda",TRUE,172,51.6,89,0,0.3,0.517441860465116,0,10
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,10
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,10
"Leucoraja wallacei",FALSE,1610,644,633,11,0.4,0.393167701863354,0.00683229813664596,10
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,10
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,10
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,10
"Mustelus mustelus",FALSE,1503,751.5,674,77.5,0.5,0.448436460412508,0.0515635395874917,10
"Mustelus palumbes",TRUE,1794,538.2,566,0,0.3,0.315496098104794,0,10
"Myliobatis aquila",TRUE,810,405,458,0,0.5,0.565432098765432,0,10
"Narke capensis",TRUE,340,102,211,0,0.3,0.620588235294118,0,10
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,10
"Notorynchus cepedianus",TRUE,712,213.6,400,0,0.3,0.561797752808989,0,10
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,10
"Pateobatis jenkinsii",TRUE,226,67.8,115,0,0.3,0.508849557522124,0,10
"Poroderma africanum",TRUE,570,171,321,0,0.3,0.563157894736842,0,10
"Poroderma pantherinum",TRUE,527,158.1,271,0,0.3,0.514231499051233,0,10
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,10
"Rajella caudaspinosa",TRUE,887,266.1,274,0,0.3,0.308906426155581,0,10
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,10
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,10
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,10
