"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,90
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,90
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,90
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,90
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,90
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,90
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,90
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,90
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,90
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,90
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,90
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,90
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,90
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,90
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,90
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,90
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,90
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,90
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,90
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,90
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,90
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,90
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,90
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,90
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,90
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,90
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,90
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,90
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,90
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,90
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,90
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,90
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,90
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,90
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,90
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,90
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,91
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,91
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,91
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,91
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,91
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,91
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,91
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,91
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,91
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,91
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,91
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,91
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,91
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,91
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,91
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,91
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,91
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,91
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,91
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,91
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,91
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,91
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,91
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,91
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,91
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,91
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,91
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,91
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,91
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,91
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,91
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,91
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,91
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,91
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,91
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,91
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,91
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,91
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,91
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,91
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,91
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,91
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,91
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,91
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,91
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,91
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,91
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,91
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,92
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,92
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,92
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,92
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,92
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,92
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,92
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,92
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,92
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,92
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,92
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,92
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,92
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,92
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,92
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,92
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,92
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,92
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,92
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,92
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,92
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,92
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,92
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,92
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,92
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,92
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,92
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,92
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,92
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,92
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,92
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,92
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,92
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,92
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,92
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,92
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,92
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,92
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,92
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,92
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,92
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,92
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,92
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,92
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,92
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,92
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,92
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,92
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,93
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,93
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,93
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,93
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,93
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,93
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,93
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,93
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,93
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,93
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,93
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,93
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,93
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,93
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,93
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,93
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,93
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,93
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,93
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,93
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,93
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,93
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,93
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,93
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,93
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,93
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,93
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,93
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,93
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,93
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,93
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,93
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,93
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,93
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,93
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,93
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,93
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,93
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,93
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,93
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,93
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,93
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,93
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,93
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,93
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,93
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,93
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,93
"Acroteriobatus annulatus",FALSE,1242,621,571,50,0.5,0.459742351046699,0.0402576489533011,94
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,94
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,94
"Aetomylaeus bovinus",FALSE,391,195.5,194,1.5,0.5,0.49616368286445,0.00383631713554987,94
"Apristurus saldanha",FALSE,735,220.5,182,38.5,0.3,0.247619047619048,0.0523809523809524,94
"Bathytoshia lata",TRUE,933,279.9,451,0,0.3,0.483386923901393,0,94
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,94
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,94
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,94
"Carcharhinus brachyurus",TRUE,1230,369,544,0,0.3,0.442276422764228,0,94
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,94
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,94
"Carcharhinus limbatus",TRUE,330,99,168,0,0.3,0.509090909090909,0,94
"Carcharhinus obscurus",TRUE,707,353.5,355,0,0.5,0.502121640735502,0,94
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,94
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,94
"Centrophorus squamosus",FALSE,515,257.5,177,80.5,0.5,0.34368932038835,0.15631067961165,94
"Centroscymnus owstonii",FALSE,527,158.1,156,2.09999999999999,0.3,0.296015180265655,0.00398481973434534,94
"Galeorhinus galeus",FALSE,1925,962.5,518,444.5,0.5,0.269090909090909,0.230909090909091,94
"Halaelurus natalensis",TRUE,649,324.5,356,0,0.5,0.548536209553159,0,94
"Haploblepharus edwardsii",FALSE,687,412.2,402,10.2,0.6,0.585152838427948,0.0148471615720524,94
"Haploblepharus fuscus",TRUE,287,143.5,145,0,0.5,0.505226480836237,0,94
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,94
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,94
"Leucoraja wallacei",FALSE,1610,644,489,155,0.4,0.303726708074534,0.0962732919254658,94
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,94
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,94
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,94
"Mustelus mustelus",FALSE,1503,751.5,574,177.5,0.5,0.381902860944777,0.118097139055223,94
"Myliobatis aquila",TRUE,810,405,413,0,0.5,0.509876543209877,0,94
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,94
"Notorynchus cepedianus",TRUE,712,213.6,367,0,0.3,0.515449438202247,0,94
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,94
"Pateobatis jenkinsii",TRUE,226,67.8,122,0,0.3,0.539823008849557,0,94
"Poroderma africanum",TRUE,570,171,287,0,0.3,0.503508771929825,0,94
"Poroderma pantherinum",TRUE,527,158.1,275,0,0.3,0.521821631878558,0,94
"Raja ocellifera",FALSE,765,459,433,26,0.6,0.566013071895425,0.0339869281045752,94
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,94
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,94
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,94
"Rostroraja alba",FALSE,1778,889,506,383,0.5,0.28458942632171,0.21541057367829,94
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,94
"Sphyrna zygaena",TRUE,666,333,351,0,0.5,0.527027027027027,0,94
"Squalus acanthias",FALSE,2123,636.9,589,47.9,0.3,0.277437588318417,0.0225624116815827,94
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,94
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,94
"Triaenodon obesus",TRUE,27,8.1,14,0,0.3,0.518518518518518,0,94
"Sphyrna lewini",FALSE,669,200.7,156,44.7,0.3,0.233183856502242,0.0668161434977578,94
"Acroteriobatus annulatus",FALSE,1242,621,569,52,0.5,0.458132045088567,0.0418679549114332,95
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,95
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,95
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,95
"Apristurus saldanha",FALSE,735,220.5,181,39.5,0.3,0.246258503401361,0.0537414965986395,95
"Bathytoshia lata",TRUE,933,279.9,448,0,0.3,0.480171489817792,0,95
"Carcharhinus albimarginatus",TRUE,10,3,9,0,0.3,0.9,0,95
"Carcharhinus amblyrhynchos",TRUE,23,11.5,20,0,0.5,0.869565217391304,0,95
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,95
"Carcharhinus brachyurus",TRUE,1230,369,542,0,0.3,0.440650406504065,0,95
"Carcharhinus brevipinna",TRUE,247,74.1,105,0,0.3,0.425101214574899,0,95
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,95
"Carcharhinus limbatus",TRUE,330,99,169,0,0.3,0.512121212121212,0,95
"Carcharhinus obscurus",TRUE,707,353.5,356,0,0.5,0.503536067892503,0,95
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,95
"Carcharias taurus",TRUE,552,276,281,0,0.5,0.509057971014493,0,95
"Centrophorus squamosus",FALSE,515,257.5,177,80.5,0.5,0.34368932038835,0.15631067961165,95
"Centroscymnus owstonii",FALSE,527,158.1,157,1.09999999999999,0.3,0.297912713472486,0.00208728652751422,95
"Galeorhinus galeus",FALSE,1925,962.5,517,445.5,0.5,0.268571428571429,0.231428571428571,95
"Halaelurus natalensis",TRUE,649,324.5,354,0,0.5,0.545454545454545,0,95
"Haploblepharus edwardsii",FALSE,687,412.2,404,8.19999999999999,0.6,0.58806404657933,0.0119359534206696,95
"Haploblepharus fuscus",FALSE,287,143.5,143,0.5,0.5,0.498257839721254,0.00174216027874564,95
"Himantura leoparda",TRUE,172,51.6,86,0,0.3,0.5,0,95
"Himantura uarnak",TRUE,91,45.5,47,0,0.5,0.516483516483517,0,95
"Leucoraja wallacei",FALSE,1610,644,491,153,0.4,0.304968944099379,0.0950310559006211,95
"Mobula alfredi",TRUE,80,24,52,0,0.3,0.65,0,95
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,95
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,95
"Mustelus mustelus",FALSE,1503,751.5,572,179.5,0.5,0.380572188955422,0.119427811044578,95
"Myliobatis aquila",TRUE,810,405,414,0,0.5,0.511111111111111,0,95
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,95
"Notorynchus cepedianus",TRUE,712,213.6,369,0,0.3,0.518258426966292,0,95
"Pateobatis fai",TRUE,36,10.8,20,0,0.3,0.555555555555556,0,95
"Pateobatis jenkinsii",TRUE,226,67.8,121,0,0.3,0.535398230088496,0,95
"Poroderma africanum",TRUE,570,171,288,0,0.3,0.505263157894737,0,95
"Poroderma pantherinum",TRUE,527,158.1,275,0,0.3,0.521821631878558,0,95
"Raja ocellifera",FALSE,765,459,432,27,0.6,0.564705882352941,0.0352941176470588,95
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,95
"Rhizoprionodon acutus",TRUE,77,23.1,34,0,0.3,0.441558441558442,0,95
"Rhynchobatus djiddensis",TRUE,149,74.5,79,0,0.5,0.530201342281879,0,95
"Rostroraja alba",FALSE,1778,889,507,382,0.5,0.285151856017998,0.214848143982002,95
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,95
"Sphyrna zygaena",TRUE,666,333,351,0,0.5,0.527027027027027,0,95
"Squalus acanthias",FALSE,2123,636.9,590,46.9,0.3,0.277908619877532,0.0220913801224682,95
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,95
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,95
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,95
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,95
"Acroteriobatus annulatus",FALSE,1242,621,567,54,0.5,0.456521739130435,0.0434782608695652,96
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,96
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,96
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,96
"Apristurus saldanha",FALSE,735,220.5,182,38.5,0.3,0.247619047619048,0.0523809523809524,96
"Bathytoshia lata",TRUE,933,279.9,449,0,0.3,0.481243301178992,0,96
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,96
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,96
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,96
"Carcharhinus brachyurus",TRUE,1230,369,541,0,0.3,0.439837398373984,0,96
"Carcharhinus brevipinna",TRUE,247,74.1,105,0,0.3,0.425101214574899,0,96
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,96
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,96
"Carcharhinus obscurus",FALSE,707,353.5,349,4.5,0.5,0.493635077793494,0.00636492220650637,96
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,96
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,96
"Centrophorus squamosus",FALSE,515,257.5,178,79.5,0.5,0.345631067961165,0.154368932038835,96
"Centroscymnus owstonii",FALSE,527,158.1,156,2.09999999999999,0.3,0.296015180265655,0.00398481973434534,96
